"","MSFT.Open","MSFT.High","MSFT.Low","MSFT.Close","MSFT.Volume","MSFT.Adjusted"
"281",47.9799995422363,48.2200012207031,46.8199996948242,46.9000015258789,125890500,40.7411956787109
"282",46.8300018310547,48.0200004577637,46.189998626709,46.8600006103516,112720800,40.7064628601074
"283",47.060001373291,47.7700004577637,45.8400001525879,46.1399993896484,131521400,40.0810089111328
"284",46.2999992370605,46.9199981689453,45.4599990844727,45.9700012207031,126223900,39.9333152770996
"285",45.4500007629395,46.8300018310547,45.0200004577637,46.0999984741211,185524200,40.0462608337402
"286",46.3300018310547,46.7200012207031,45.0299987792969,45.2599983215332,151556800,39.3165740966797
"287",45.0400009155273,45.2299995422363,43.939998626709,44.4000015258789,120123000,38.5694923400879
"288",43.9599990844727,45.2200012207031,43.3199996948242,44.6100006103516,157146200,38.7519340515137
"289",44.9799995422363,46.7799987792969,44.9500007629395,46.6199989318848,133427000,40.497974395752
"290",46.6500015258789,47.3300018310547,45.0999984741211,45.939998626709,198833400,39.9072685241699
"291",45.939998626709,47.4000015258789,44.7900009155273,46.7000007629395,185955600,40.5674819946289
"292",46.9799995422363,48.4099998474121,46.2599983215332,46.7400016784668,131020500,40.6022033691406
"293",46.9500007629395,47.4900016784668,45.7099990844727,47,126599300,40.828067779541
"294",46.810001373291,47.4500007629395,43.0699996948242,43.0699996948242,182450600,37.6608734130859
"295",40.4500007629395,44.1500015258789,39.7200012207031,43.9300003051758,301968200,38.4128723144531
"296",43.560001373291,43.9799995422363,41.6599998474121,42.6100006103516,187226100,37.258659362793
"297",43.2999992370605,44.4000015258789,42.75,43.4799995422363,124438400,38.0193786621094
"298",43.4300003051758,45,42.8600006103516,43.4799995422363,171822300,38.0193786621094
"299",43.6199989318848,44.7299995422363,43.2700004577637,43.939998626709,128698500,38.4216079711914
"300",43.8300018310547,45.5699996948242,43.0499992370605,45.5699996948242,165833200,39.8469009399414
"301",45.75,47.5400009155273,45.7000007629395,47.1100006103516,151471300,41.193489074707
"302",46.9799995422363,47.5400009155273,46.5,47.5099983215332,118094400,41.5432472229004
"303",47.4199981689453,54.0699996948242,47.0200004577637,52.8699989318848,277198300,46.2300987243652
"304",52.5299987792969,54.3699989318848,52.5,52.6399993896484,239455900,46.028980255127
"305",52.8499984741211,54.9799995422363,52.6199989318848,54.9199981689453,168289400,48.0226440429688
